Subject	Trial	allSample	Count	BlinkCount	OffScreenCount	FixP	Condition	Item	Lang
j8	22	25	0	0	0	0	Targ	2	L2
j8	22	25	0	0	0	0	Targ	2	L2
j8	24	25	0	0	0	0	Unr	1	L2
j8	24	25	0	0	0	0	Unr	1	L2
j8	24	25	0	0	0	0	Unr	1	L2
j8	24	25	0	0	0	0	Unr	1	L2
j8	24	25	4	0	0	0.16	Unr	1	L2
j8	24	25	25	0	0	1	Unr	1	L2
j8	24	25	25	0	0	1	Unr	1	L2
j8	24	25	25	0	0	1	Unr	1	L2
j8	24	25	25	0	0	1	Unr	1	L2
j8	24	25	25	0	0	1	Unr	1	L2
j8	24	25	25	0	0	1	Unr	1	L2
j8	24	25	19	0	0	0.76	Unr	1	L2
j8	24	25	0	0	0	0	Unr	1	L2
j8	24	25	0	0	0	0	Unr	1	L2
j8	24	25	0	0	0	0	Unr	1	L2
j8	24	25	0	0	0	0	Unr	1	L2
j8	24	25	0	0	0	0	Unr	1	L2
j8	24	25	0	0	0	0	Unr	1	L2
j8	24	25	0	0	0	0	Unr	1	L2
j8	24	25	0	0	0	0	Unr	1	L2
j8	24	25	0	0	0	0	Unr	1	L2
j8	24	25	0	0	0	0	Unr	1	L2
j8	24	25	0	0	0	0	Unr	1	L2
j8	24	25	0	0	0	0	Unr	1	L2
j8	24	25	0	0	0	0	Unr	1	L2
j8	24	25	0	0	0	0	Unr	1	L2
j8	24	25	0	0	0	0	Unr	1	L2
j8	24	25	0	0	0	0	Unr	1	L2
j8	24	25	0	0	0	0	Unr	1	L2
j8	24	25	0	0	0	0	Unr	1	L2
j8	24	25	0	0	0	0	Unr	1	L2
j8	24	25	0	0	0	0	Unr	1	L2
j8	24	25	0	0	0	0	Unr	1	L2
j8	24	25	0	0	0	0	Unr	1	L2
j8	24	25	0	0	0	0	Unr	1	L2
j8	24	25	0	0	0	0	Unr	1	L2
j8	24	25	0	0	0	0	Unr	1	L2
j8	24	25	0	10	11	0	Unr	1	L2
j8	24	25	0	25	0	0	Unr	1	L2
j8	24	25	0	11	4	0	Unr	1	L2
j8	25	25	0	0	0	0	Eng	7	L2
j8	25	25	0	0	0	0	Eng	7	L2
j8	25	25	0	0	0	0	Eng	7	L2
j8	25	25	0	0	0	0	Eng	7	L2
j8	25	25	0	0	0	0	Eng	7	L2
j8	25	25	0	0	0	0	Eng	7	L2
j8	25	25	0	0	0	0	Eng	7	L2
j8	25	25	0	0	0	0	Eng	7	L2
j8	25	25	0	0	0	0	Eng	7	L2
j8	25	25	0	0	0	0	Eng	7	L2
j8	25	25	0	0	0	0	Eng	7	L2
j8	25	25	0	0	0	0	Eng	7	L2
j8	25	25	0	0	0	0	Eng	7	L2
j8	25	25	0	0	0	0	Eng	7	L2
j8	25	25	0	0	0	0	Eng	7	L2
j8	25	25	0	0	0	0	Eng	7	L2
j8	25	25	0	0	0	0	Eng	7	L2
j8	25	25	0	0	0	0	Eng	7	L2
j8	25	25	0	0	0	0	Eng	7	L2
j8	25	25	0	0	0	0	Eng	7	L2
j8	25	25	0	0	0	0	Eng	7	L2
j8	25	25	0	0	0	0	Eng	7	L2
j8	25	25	0	0	0	0	Eng	7	L2
j8	25	25	0	0	0	0	Eng	7	L2
j8	25	25	0	0	0	0	Eng	7	L2
j8	25	25	0	0	0	0	Eng	7	L2
j8	25	25	0	0	0	0	Eng	7	L2
j8	25	25	0	0	0	0	Eng	7	L2
j8	25	25	6	0	0	0.24	Eng	7	L2
j8	25	25	25	0	0	1	Eng	7	L2
j8	25	25	25	0	0	1	Eng	7	L2
j8	25	25	25	0	0	1	Eng	7	L2
j8	25	25	25	0	0	1	Eng	7	L2
j8	25	25	25	0	0	1	Eng	7	L2
j8	25	25	25	0	0	1	Eng	7	L2
j8	25	25	25	0	0	1	Eng	7	L2
j8	25	25	25	0	0	1	Eng	7	L2
j8	25	25	25	0	0	1	Eng	7	L2
j8	25	25	25	0	0	1	Eng	7	L2
j8	25	25	25	0	0	1	Eng	7	L2
j8	26	25	0	0	0	0	Eng	3	L2
j8	26	25	0	0	0	0	Eng	3	L2
j8	26	25	0	0	0	0	Eng	3	L2
j8	26	25	0	0	0	0	Eng	3	L2
j8	26	25	0	0	0	0	Eng	3	L2
j8	26	25	0	0	0	0	Eng	3	L2
j8	26	25	0	0	0	0	Eng	3	L2
j8	26	25	0	0	0	0	Eng	3	L2
j8	26	25	0	0	0	0	Eng	3	L2
j8	26	25	0	0	0	0	Eng	3	L2
j8	26	25	0	0	0	0	Eng	3	L2
j8	26	25	0	0	0	0	Eng	3	L2
j8	26	25	0	0	0	0	Eng	3	L2
j8	26	25	0	0	0	0	Eng	3	L2
j8	26	25	3	0	0	0.12	Eng	3	L2
j8	26	25	25	0	0	1	Eng	3	L2
j8	26	25	25	0	0	1	Eng	3	L2
j8	26	25	25	0	0	1	Eng	3	L2
j8	26	25	25	0	0	1	Eng	3	L2
j8	26	25	25	0	0	1	Eng	3	L2
j8	26	25	25	0	0	1	Eng	3	L2
j8	26	25	14	0	0	0.56	Eng	3	L2
j8	26	25	0	0	0	0	Eng	3	L2
j8	26	25	0	0	0	0	Eng	3	L2
j8	26	25	0	0	0	0	Eng	3	L2
j8	26	25	0	0	0	0	Eng	3	L2
j8	26	25	0	0	0	0	Eng	3	L2
j8	26	25	0	0	0	0	Eng	3	L2
j8	26	25	0	0	0	0	Eng	3	L2
j8	26	25	0	0	0	0	Eng	3	L2
j8	26	25	0	0	0	0	Eng	3	L2
j8	26	25	0	0	0	0	Eng	3	L2
j8	26	25	0	11	5	0	Eng	3	L2
j8	26	25	0	25	0	0	Eng	3	L2
j8	26	25	0	1	4	0	Eng	3	L2
j8	26	25	0	0	0	0	Eng	3	L2
j8	26	25	0	0	0	0	Eng	3	L2
j8	26	25	0	0	0	0	Eng	3	L2
j8	26	25	0	0	0	0	Eng	3	L2
j8	26	25	0	0	0	0	Eng	3	L2
j8	28	25	0	0	0	0	Jap	8	L2
j8	28	25	0	0	0	0	Jap	8	L2
j8	28	25	0	0	0	0	Jap	8	L2
j8	28	25	0	0	0	0	Jap	8	L2
j8	28	25	0	0	0	0	Jap	8	L2
j8	28	25	0	0	0	0	Jap	8	L2
j8	28	25	0	0	0	0	Jap	8	L2
j8	28	25	0	0	0	0	Jap	8	L2
j8	28	25	0	0	0	0	Jap	8	L2
j8	28	25	25	0	0	1	Jap	8	L2
j8	28	25	25	0	0	1	Jap	8	L2
j8	28	25	25	0	0	1	Jap	8	L2
j8	28	25	25	0	0	1	Jap	8	L2
j8	28	25	25	0	0	1	Jap	8	L2
j8	28	25	25	0	0	1	Jap	8	L2
j8	28	25	25	0	0	1	Jap	8	L2
j8	28	25	25	0	0	1	Jap	8	L2
j8	28	25	25	0	0	1	Jap	8	L2
j8	28	25	25	0	0	1	Jap	8	L2
j8	28	25	25	0	0	1	Jap	8	L2
j8	28	25	0	0	0	0	Jap	8	L2
j8	28	25	0	0	0	0	Jap	8	L2
j8	28	25	0	0	0	0	Jap	8	L2
j8	28	25	0	0	0	0	Jap	8	L2
j8	28	25	0	0	0	0	Jap	8	L2
j8	28	25	0	0	0	0	Jap	8	L2
j8	28	25	0	0	0	0	Jap	8	L2
j8	28	25	0	0	0	0	Jap	8	L2
j8	28	25	0	0	0	0	Jap	8	L2
j8	28	25	0	0	0	0	Jap	8	L2
j8	28	25	0	0	0	0	Jap	8	L2
j8	28	25	0	0	0	0	Jap	8	L2
j8	28	25	0	0	0	0	Jap	8	L2
j8	28	25	0	0	0	0	Jap	8	L2
j8	28	25	0	0	0	0	Jap	8	L2
j8	28	25	0	0	0	0	Jap	8	L2
j8	28	25	0	0	0	0	Jap	8	L2
j8	28	25	0	0	0	0	Jap	8	L2
j8	28	25	0	0	0	0	Jap	8	L2
j8	28	25	0	0	0	0	Jap	8	L2
j8	31	25	0	0	0	0	Targ	6	L2
j8	31	25	0	0	0	0	Targ	6	L2
j8	31	25	0	0	0	0	Targ	6	L2
j8	31	25	0	0	0	0	Targ	6	L2
j8	31	25	0	0	0	0	Targ	6	L2
j8	31	25	0	0	0	0	Targ	6	L2
j8	31	25	0	0	0	0	Targ	6	L2
j8	31	25	0	0	0	0	Targ	6	L2
j8	31	25	5	0	0	0.2	Targ	6	L2
j8	31	25	25	0	0	1	Targ	6	L2
j8	31	25	25	0	0	1	Targ	6	L2
j8	31	25	25	0	0	1	Targ	6	L2
j8	31	25	25	0	0	1	Targ	6	L2
j8	31	25	25	0	0	1	Targ	6	L2
j8	31	25	25	0	0	1	Targ	6	L2
j8	31	25	23	0	0	0.92	Targ	6	L2
j8	31	25	0	0	0	0	Targ	6	L2
j8	31	25	0	0	0	0	Targ	6	L2
j8	31	25	0	0	0	0	Targ	6	L2
j8	31	25	0	0	0	0	Targ	6	L2
j8	31	25	0	0	0	0	Targ	6	L2
j8	31	25	0	0	0	0	Targ	6	L2
j8	31	25	0	0	0	0	Targ	6	L2
j8	31	25	0	0	0	0	Targ	6	L2
j8	31	25	0	0	0	0	Targ	6	L2
j8	31	25	0	0	0	0	Targ	6	L2
j8	31	25	0	0	0	0	Targ	6	L2
j8	31	25	0	0	0	0	Targ	6	L2
j8	31	25	0	0	0	0	Targ	6	L2
j8	31	25	0	0	0	0	Targ	6	L2
j8	31	25	0	0	0	0	Targ	6	L2
j8	31	25	0	0	0	0	Targ	6	L2
j8	31	25	0	0	0	0	Targ	6	L2
j8	31	25	0	0	0	0	Targ	6	L2
j8	31	25	5	0	0	0.2	Targ	6	L2
j8	31	25	25	0	0	1	Targ	6	L2
j8	31	25	25	0	0	1	Targ	6	L2
j8	31	25	25	0	0	1	Targ	6	L2
j8	31	25	25	0	0	1	Targ	6	L2
j8	31	25	25	0	0	1	Targ	6	L2
j8	34	25	0	0	0	0	Jap	4	L2
j8	34	25	0	0	0	0	Jap	4	L2
j8	34	25	0	0	0	0	Jap	4	L2
j8	34	25	0	0	0	0	Jap	4	L2
j8	34	25	0	0	0	0	Jap	4	L2
j8	34	25	0	0	0	0	Jap	4	L2
j8	34	25	0	0	0	0	Jap	4	L2
j8	34	25	0	0	0	0	Jap	4	L2
j8	34	25	0	0	0	0	Jap	4	L2
j8	34	25	0	0	0	0	Jap	4	L2
j8	34	25	0	0	0	0	Jap	4	L2
j8	34	25	0	0	0	0	Jap	4	L2
j8	34	25	0	0	0	0	Jap	4	L2
j8	34	25	0	0	0	0	Jap	4	L2
j8	34	25	0	0	0	0	Jap	4	L2
j8	34	25	0	0	0	0	Jap	4	L2
j8	34	25	0	0	0	0	Jap	4	L2
j8	34	25	0	0	0	0	Jap	4	L2
j8	34	25	17	0	0	0.68	Jap	4	L2
j8	34	25	25	0	0	1	Jap	4	L2
j8	34	25	25	0	0	1	Jap	4	L2
j8	34	25	25	0	0	1	Jap	4	L2
j8	34	25	25	0	0	1	Jap	4	L2
j8	34	25	25	0	0	1	Jap	4	L2
j8	34	25	25	0	0	1	Jap	4	L2
j8	34	25	5	0	0	0.2	Jap	4	L2
j8	34	25	0	0	0	0	Jap	4	L2
j8	34	25	0	0	0	0	Jap	4	L2
j8	34	25	0	0	0	0	Jap	4	L2
j8	34	25	0	0	0	0	Jap	4	L2
j8	34	25	0	0	0	0	Jap	4	L2
j8	34	25	0	0	0	0	Jap	4	L2
j8	34	25	0	0	0	0	Jap	4	L2
j8	34	25	0	0	0	0	Jap	4	L2
j8	34	25	0	0	0	0	Jap	4	L2
j8	34	25	0	0	0	0	Jap	4	L2
j8	34	25	0	0	0	0	Jap	4	L2
j8	34	25	0	0	0	0	Jap	4	L2
j8	34	25	0	0	0	0	Jap	4	L2
j8	34	25	0	0	0	0	Jap	4	L2
j9	5	25	0	0	25	0	Targ	5	L2
j9	5	25	0	0	25	0	Targ	5	L2
j9	5	25	0	0	25	0	Targ	5	L2
j9	5	25	18	0	4	0.86	Targ	5	L2
j9	5	25	25	0	0	1	Targ	5	L2
j9	5	25	25	0	0	1	Targ	5	L2
j9	5	25	25	0	0	1	Targ	5	L2
j9	5	25	25	0	0	1	Targ	5	L2
j9	5	25	25	0	0	1	Targ	5	L2
j9	5	25	25	0	0	1	Targ	5	L2
j9	5	25	25	0	0	1	Targ	5	L2
j9	5	25	25	0	0	1	Targ	5	L2
j9	5	25	25	0	0	1	Targ	5	L2
j9	5	25	25	0	0	1	Targ	5	L2
j9	5	25	25	0	0	1	Targ	5	L2
j9	5	25	25	0	0	1	Targ	5	L2
j9	5	25	25	0	0	1	Targ	5	L2
j9	5	25	25	0	0	1	Targ	5	L2
j9	5	25	25	0	0	1	Targ	5	L2
j9	5	25	25	0	0	1	Targ	5	L2
j9	5	25	25	0	0	1	Targ	5	L2
j9	5	25	25	0	0	1	Targ	5	L2
j9	5	25	25	0	0	1	Targ	5	L2
j9	5	25	25	0	0	1	Targ	5	L2
j9	5	25	25	0	0	1	Targ	5	L2
j9	5	25	25	0	0	1	Targ	5	L2
j9	5	25	25	0	0	1	Targ	5	L2
j9	5	25	25	0	0	1	Targ	5	L2
j9	5	25	25	0	0	1	Targ	5	L2
j9	5	25	25	0	0	1	Targ	5	L2
j9	5	25	25	0	0	1	Targ	5	L2
j9	5	25	25	0	0	1	Targ	5	L2
j9	5	25	25	0	0	1	Targ	5	L2
j9	5	25	25	0	0	1	Targ	5	L2
j9	5	25	25	0	0	1	Targ	5	L2
j9	5	25	0	0	0	0	Targ	5	L2
j9	5	25	0	0	0	0	Targ	5	L2
j9	5	25	0	0	0	0	Targ	5	L2
j9	5	25	1	0	0	0.04	Targ	5	L2
j9	5	25	2	0	0	0.08	Targ	5	L2
j9	6	25	0	0	0	0	Eng	2	L2
j9	6	25	0	17	0	0	Eng	2	L2
j9	6	25	1	5	0	0.05	Eng	2	L2
j9	6	25	0	0	0	0	Eng	2	L2
j9	6	25	0	0	0	0	Eng	2	L2
j9	6	25	3	0	0	0.12	Eng	2	L2
j9	6	25	25	0	0	1	Eng	2	L2
j9	6	25	25	0	0	1	Eng	2	L2
j9	6	25	25	0	0	1	Eng	2	L2
j9	6	25	25	0	0	1	Eng	2	L2
j9	6	25	25	0	0	1	Eng	2	L2
j9	6	25	20	0	0	0.8	Eng	2	L2
j9	6	25	0	0	0	0	Eng	2	L2
j9	6	25	0	0	0	0	Eng	2	L2
j9	6	25	0	0	0	0	Eng	2	L2
j9	6	25	0	0	0	0	Eng	2	L2
j9	6	25	0	0	0	0	Eng	2	L2
j9	6	25	0	0	0	0	Eng	2	L2
j9	6	25	0	0	0	0	Eng	2	L2
j9	6	25	0	0	0	0	Eng	2	L2
j9	6	25	0	0	0	0	Eng	2	L2
j9	6	25	0	0	0	0	Eng	2	L2
j9	6	25	0	0	0	0	Eng	2	L2
j9	6	25	0	0	0	0	Eng	2	L2
j9	6	25	0	0	0	0	Eng	2	L2
j9	6	25	0	0	0	0	Eng	2	L2
j9	6	25	0	0	0	0	Eng	2	L2
j9	6	25	0	0	0	0	Eng	2	L2
j9	6	25	0	0	0	0	Eng	2	L2
j9	6	25	0	0	0	0	Eng	2	L2
j9	6	25	0	0	0	0	Eng	2	L2
j9	6	25	0	0	0	0	Eng	2	L2
j9	6	25	0	0	0	0	Eng	2	L2
j9	6	25	0	0	0	0	Eng	2	L2
j9	6	25	0	0	0	0	Eng	2	L2
j9	6	25	0	0	0	0	Eng	2	L2
j9	6	25	0	0	0	0	Eng	2	L2
j9	6	25	0	0	0	0	Eng	2	L2
j9	6	25	13	0	0	0.52	Eng	2	L2
j9	6	25	25	0	0	1	Eng	2	L2
j9	8	25	0	0	0	0	Targ	1	L2
j9	8	25	0	0	0	0	Targ	1	L2
j9	8	25	0	0	0	0	Targ	1	L2
j9	8	25	0	0	0	0	Targ	1	L2
j9	8	25	9	0	0	0.36	Targ	1	L2
j9	8	25	25	0	0	1	Targ	1	L2
j9	8	25	25	0	0	1	Targ	1	L2
j9	8	25	25	0	0	1	Targ	1	L2
j9	8	25	25	0	0	1	Targ	1	L2
j9	8	25	25	0	0	1	Targ	1	L2
j9	8	25	25	0	0	1	Targ	1	L2
j9	8	25	25	0	0	1	Targ	1	L2
j9	8	25	25	0	0	1	Targ	1	L2
j9	8	25	25	0	0	1	Targ	1	L2
j9	8	25	25	0	0	1	Targ	1	L2
j9	8	25	25	0	0	1	Targ	1	L2
j9	8	25	25	0	0	1	Targ	1	L2
j9	8	25	25	0	0	1	Targ	1	L2
j9	8	25	25	0	0	1	Targ	1	L2
j9	8	25	25	0	0	1	Targ	1	L2
j9	8	25	3	0	0	0.12	Targ	1	L2
j9	8	25	0	0	0	0	Targ	1	L2
j9	8	25	0	0	0	0	Targ	1	L2
j9	8	25	0	0	0	0	Targ	1	L2
j9	8	25	0	0	0	0	Targ	1	L2
j9	8	25	0	0	0	0	Targ	1	L2
j9	8	25	0	0	0	0	Targ	1	L2
j9	8	25	0	0	0	0	Targ	1	L2
j9	8	25	0	0	0	0	Targ	1	L2
j9	8	25	0	0	0	0	Targ	1	L2
j9	8	25	0	0	0	0	Targ	1	L2
j9	8	25	0	0	0	0	Targ	1	L2
j9	8	25	0	0	0	0	Targ	1	L2
j9	8	25	0	0	0	0	Targ	1	L2
j9	8	25	0	0	0	0	Targ	1	L2
j9	8	25	0	0	0	0	Targ	1	L2
j9	8	25	0	0	0	0	Targ	1	L2
j9	8	25	0	0	0	0	Targ	1	L2
j9	8	25	0	0	0	0	Targ	1	L2
j9	8	25	0	0	0	0	Targ	1	L2
j9	9	25	0	0	0	0	Jap	7	L2
j9	9	25	0	0	0	0	Jap	7	L2
j9	9	25	0	0	0	0	Jap	7	L2
j9	9	25	0	0	0	0	Jap	7	L2
j9	9	25	0	0	0	0	Jap	7	L2
j9	9	25	0	0	0	0	Jap	7	L2
j9	9	25	0	0	0	0	Jap	7	L2
j9	9	25	0	0	0	0	Jap	7	L2
j9	9	25	0	0	0	0	Jap	7	L2
j9	9	25	0	0	0	0	Jap	7	L2
j9	9	25	0	0	0	0	Jap	7	L2
j9	9	25	0	0	0	0	Jap	7	L2
j9	9	25	0	0	0	0	Jap	7	L2
j9	9	25	0	0	0	0	Jap	7	L2
j9	9	25	0	0	0	0	Jap	7	L2
j9	9	25	7	0	0	0.28	Jap	7	L2
j9	9	25	25	0	0	1	Jap	7	L2
j9	9	25	25	0	0	1	Jap	7	L2
j9	9	25	18	0	0	0.72	Jap	7	L2
j9	9	25	0	0	0	0	Jap	7	L2
j9	9	25	0	0	0	0	Jap	7	L2
j9	9	25	0	0	0	0	Jap	7	L2
j9	9	25	0	0	0	0	Jap	7	L2
j9	9	25	0	0	0	0	Jap	7	L2
j9	9	25	0	0	0	0	Jap	7	L2
j9	9	25	0	11	0	0	Jap	7	L2
j9	9	25	4	21	0	1	Jap	7	L2
j9	9	25	8	0	0	0.32	Jap	7	L2
j9	9	25	0	0	0	0	Jap	7	L2
j9	9	25	0	0	0	0	Jap	7	L2
j9	9	25	0	0	0	0	Jap	7	L2
j9	9	25	20	0	0	0.8	Jap	7	L2
j9	9	25	25	0	0	1	Jap	7	L2
j9	9	25	25	0	0	1	Jap	7	L2
j9	9	25	25	0	0	1	Jap	7	L2
j9	9	25	3	0	0	0.12	Jap	7	L2
j9	9	25	0	0	0	0	Jap	7	L2
j9	9	25	0	0	0	0	Jap	7	L2
j9	9	25	0	0	0	0	Jap	7	L2
j9	9	25	0	0	0	0	Jap	7	L2
j9	10	25	0	0	0	0	Jap	3	L2
j9	10	25	0	0	0	0	Jap	3	L2
j9	10	25	0	0	0	0	Jap	3	L2
j9	10	25	0	0	0	0	Jap	3	L2
j9	10	25	0	0	0	0	Jap	3	L2
j9	10	25	0	0	0	0	Jap	3	L2
j9	10	25	0	0	0	0	Jap	3	L2
j9	10	25	0	0	0	0	Jap	3	L2
j9	10	25	0	0	0	0	Jap	3	L2
j9	10	25	0	0	0	0	Jap	3	L2
j9	10	25	0	0	0	0	Jap	3	L2
j9	10	25	0	0	0	0	Jap	3	L2
j9	10	25	0	0	0	0	Jap	3	L2
j9	10	25	0	0	0	0	Jap	3	L2
j9	10	25	0	0	0	0	Jap	3	L2
j9	10	25	0	0	0	0	Jap	3	L2
j9	10	25	0	0	0	0	Jap	3	L2
j9	10	25	0	0	0	0	Jap	3	L2
j9	10	25	0	0	0	0	Jap	3	L2
j9	10	25	0	0	0	0	Jap	3	L2
j9	10	25	0	0	0	0	Jap	3	L2
j9	10	25	0	0	0	0	Jap	3	L2
j9	10	25	0	0	0	0	Jap	3	L2
j9	10	25	0	0	0	0	Jap	3	L2
j9	10	25	0	0	0	0	Jap	3	L2
j9	10	25	0	0	0	0	Jap	3	L2
j9	10	25	0	0	0	0	Jap	3	L2
j9	10	25	0	0	0	0	Jap	3	L2
j9	10	25	0	0	0	0	Jap	3	L2
j9	10	25	0	0	0	0	Jap	3	L2
j9	10	25	0	0	0	0	Jap	3	L2
j9	10	25	0	0	0	0	Jap	3	L2
j9	10	25	0	0	0	0	Jap	3	L2
j9	10	25	0	0	0	0	Jap	3	L2
j9	10	25	0	0	0	0	Jap	3	L2
j9	10	25	0	0	0	0	Jap	3	L2
j9	10	25	0	0	0	0	Jap	3	L2
j9	10	25	0	0	0	0	Jap	3	L2
j9	10	25	0	0	0	0	Jap	3	L2
j9	10	25	0	0	0	0	Jap	3	L2
j9	12	25	0	0	0	0	Unr	8	L2
j9	12	25	0	0	0	0	Unr	8	L2
j9	12	25	0	0	0	0	Unr	8	L2
j9	12	25	0	0	0	0	Unr	8	L2
j9	12	25	0	0	0	0	Unr	8	L2
j9	12	25	0	0	0	0	Unr	8	L2
j9	12	25	0	0	0	0	Unr	8	L2
j9	12	25	0	0	0	0	Unr	8	L2
j9	12	25	0	0	0	0	Unr	8	L2
j9	12	25	0	0	0	0	Unr	8	L2
j9	12	25	0	0	0	0	Unr	8	L2
j9	12	25	0	0	0	0	Unr	8	L2
j9	12	25	0	0	0	0	Unr	8	L2
j9	12	25	0	0	0	0	Unr	8	L2
j9	12	25	0	0	0	0	Unr	8	L2
j9	12	25	0	0	0	0	Unr	8	L2
j9	12	25	0	0	0	0	Unr	8	L2
j9	12	25	0	0	0	0	Unr	8	L2
j9	12	25	0	0	0	0	Unr	8	L2
j9	12	25	0	0	0	0	Unr	8	L2
j9	12	25	0	0	0	0	Unr	8	L2
j9	12	25	0	0	0	0	Unr	8	L2
j9	12	25	0	0	0	0	Unr	8	L2
j9	12	25	0	0	0	0	Unr	8	L2
j9	12	25	0	0	0	0	Unr	8	L2
j9	12	25	0	0	0	0	Unr	8	L2
j9	12	25	0	0	0	0	Unr	8	L2
j9	12	25	0	0	0	0	Unr	8	L2
j9	12	25	0	0	0	0	Unr	8	L2
j9	12	25	0	0	0	0	Unr	8	L2
j9	12	25	0	0	0	0	Unr	8	L2
j9	12	25	0	0	0	0	Unr	8	L2
j9	12	25	0	0	0	0	Unr	8	L2
j9	12	25	0	3	2	0	Unr	8	L2
j9	12	25	0	25	0	0	Unr	8	L2
j9	12	25	0	25	0	0	Unr	8	L2
j9	12	25	0	25	0	0	Unr	8	L2
j9	12	25	0	25	0	0	Unr	8	L2
j9	12	25	0	25	0	0	Unr	8	L2
j9	12	25	0	3	0	0	Unr	8	L2
j9	15	25	0	0	0	0	Eng	6	L2
j9	15	25	0	0	0	0	Eng	6	L2
j9	15	25	0	0	0	0	Eng	6	L2
j9	15	25	0	0	0	0	Eng	6	L2
j9	15	25	0	0	0	0	Eng	6	L2
j9	15	25	0	0	0	0	Eng	6	L2
j9	15	25	0	0	0	0	Eng	6	L2
j9	15	25	0	0	0	0	Eng	6	L2
j9	15	25	0	0	0	0	Eng	6	L2
j9	15	25	0	0	0	0	Eng	6	L2
j9	15	25	0	0	0	0	Eng	6	L2
j9	15	25	0	0	0	0	Eng	6	L2
j9	15	25	0	0	0	0	Eng	6	L2
j9	15	25	0	0	0	0	Eng	6	L2
j9	15	25	0	0	0	0	Eng	6	L2
j9	15	25	0	0	0	0	Eng	6	L2
j9	15	25	0	0	0	0	Eng	6	L2
j9	15	25	0	0	0	0	Eng	6	L2
j9	15	25	0	0	0	0	Eng	6	L2
j9	15	25	0	0	0	0	Eng	6	L2
j9	15	25	0	0	0	0	Eng	6	L2
j9	15	25	0	0	0	0	Eng	6	L2
j9	15	25	0	0	0	0	Eng	6	L2
j9	15	25	0	0	0	0	Eng	6	L2
j9	15	25	0	0	0	0	Eng	6	L2
j9	15	25	0	0	0	0	Eng	6	L2
j9	15	25	0	0	0	0	Eng	6	L2
j9	15	25	0	0	0	0	Eng	6	L2
j9	15	25	0	0	0	0	Eng	6	L2
j9	15	25	0	0	0	0	Eng	6	L2
j9	15	25	0	0	0	0	Eng	6	L2
j9	15	25	0	0	0	0	Eng	6	L2
j9	15	25	0	0	0	0	Eng	6	L2
j9	15	25	0	0	0	0	Eng	6	L2
j9	15	25	0	0	0	0	Eng	6	L2
j9	15	25	0	0	0	0	Eng	6	L2
j9	15	25	0	0	0	0	Eng	6	L2
j9	15	25	0	0	0	0	Eng	6	L2
j9	15	25	0	0	0	0	Eng	6	L2
j9	15	25	24	0	0	0.96	Eng	6	L2
j9	18	25	0	0	0	0	Unr	4	L2
j9	18	25	0	0	0	0	Unr	4	L2
j9	18	25	0	0	0	0	Unr	4	L2
j9	18	25	0	0	0	0	Unr	4	L2
j9	18	25	0	0	0	0	Unr	4	L2
j9	18	25	0	0	0	0	Unr	4	L2
j9	18	25	0	0	0	0	Unr	4	L2
j9	18	25	0	0	0	0	Unr	4	L2
j9	18	25	0	0	0	0	Unr	4	L2
j9	18	25	0	0	0	0	Unr	4	L2
j9	18	25	0	0	0	0	Unr	4	L2
j9	18	25	0	0	0	0	Unr	4	L2
j9	18	25	0	0	0	0	Unr	4	L2
j9	18	25	0	0	0	0	Unr	4	L2
j9	18	25	0	0	0	0	Unr	4	L2
j9	18	25	0	0	0	0	Unr	4	L2
j9	18	25	0	0	0	0	Unr	4	L2
j9	18	25	0	0	0	0	Unr	4	L2
j9	18	25	0	0	0	0	Unr	4	L2
j9	18	25	0	0	0	0	Unr	4	L2
j9	18	25	0	0	0	0	Unr	4	L2
j9	18	25	0	0	0	0	Unr	4	L2
j9	18	25	0	0	0	0	Unr	4	L2
j9	18	25	0	0	0	0	Unr	4	L2
j9	18	25	0	0	0	0	Unr	4	L2
j9	18	25	0	0	0	0	Unr	4	L2
j9	18	25	0	0	0	0	Unr	4	L2
j9	18	25	0	0	0	0	Unr	4	L2
j9	18	25	0	0	0	0	Unr	4	L2
j9	18	25	0	0	0	0	Unr	4	L2
j9	18	25	0	0	0	0	Unr	4	L2
j9	18	25	0	1	0	0	Unr	4	L2
j9	18	25	0	25	0	0	Unr	4	L2
j9	18	25	0	2	0	0	Unr	4	L2
j9	18	25	0	0	0	0	Unr	4	L2
j9	18	25	0	0	0	0	Unr	4	L2
j9	18	25	0	0	0	0	Unr	4	L2
j9	18	25	0	0	0	0	Unr	4	L2
j9	18	25	0	0	0	0	Unr	4	L2
j9	18	25	0	0	0	0	Unr	4	L2
j9	20	25	0	0	0	0	Eng	10	L2
j9	20	25	0	0	0	0	Eng	10	L2
j9	20	25	0	0	0	0	Eng	10	L2
j9	20	25	0	0	0	0	Eng	10	L2
j9	20	25	0	0	0	0	Eng	10	L2
j9	20	25	0	0	0	0	Eng	10	L2
j9	20	25	0	0	0	0	Eng	10	L2
j9	20	25	0	0	0	0	Eng	10	L2
j9	20	25	0	0	0	0	Eng	10	L2
j9	20	25	0	0	0	0	Eng	10	L2
j9	20	25	0	0	0	0	Eng	10	L2
j9	20	25	0	0	0	0	Eng	10	L2
j9	20	25	0	0	0	0	Eng	10	L2
j9	20	25	0	0	0	0	Eng	10	L2
j9	20	25	0	0	0	0	Eng	10	L2
j9	20	25	0	0	0	0	Eng	10	L2
j9	20	25	0	0	0	0	Eng	10	L2
