Subject	Trial	Bin	Time	Count	Condition	Item	Lang
j1	5	0	-1000	0	Targ	5	L2
j1	5	1	-980	0	Targ	5	L2
j1	5	2	-960	0	Targ	5	L2
j1	5	3	-940	0	Targ	5	L2
j1	5	4	-920	0	Targ	5	L2
j1	5	5	-900	0	Targ	5	L2
j1	5	6	-880	0	Targ	5	L2
j1	5	7	-860	0	Targ	5	L2
j1	5	8	-840	0	Targ	5	L2
j1	5	9	-820	0	Targ	5	L2
j1	5	10	-800	0	Targ	5	L2
j1	5	11	-780	0	Targ	5	L2
j1	5	12	-760	0	Targ	5	L2
j1	5	13	-740	0	Targ	5	L2
j1	5	14	-720	0	Targ	5	L2
j1	5	15	-700	0	Targ	5	L2
j1	5	16	-680	0	Targ	5	L2
j1	5	17	-660	0	Targ	5	L2
j1	5	18	-640	0	Targ	5	L2
j1	5	19	-620	0	Targ	5	L2
j1	5	20	-600	0	Targ	5	L2
j1	5	21	-580	0	Targ	5	L2
j1	5	22	-560	0	Targ	5	L2
j1	5	23	-540	0	Targ	5	L2
j1	5	24	-520	0	Targ	5	L2
j1	5	25	-500	0	Targ	5	L2
j1	5	26	-480	0	Targ	5	L2
j1	5	27	-460	0	Targ	5	L2
j1	5	28	-440	0	Targ	5	L2
j1	5	29	-420	0	Targ	5	L2
j1	5	30	-400	0	Targ	5	L2
j1	5	31	-380	0	Targ	5	L2
j1	5	32	-360	0	Targ	5	L2
j1	5	33	-340	0	Targ	5	L2
j1	5	34	-320	0	Targ	5	L2
j1	5	35	-300	0	Targ	5	L2
j1	5	36	-280	0	Targ	5	L2
j1	5	37	-260	0	Targ	5	L2
j1	5	38	-240	0	Targ	5	L2
j1	5	39	-220	0	Targ	5	L2
j1	5	40	-200	0	Targ	5	L2
j1	5	41	-180	0	Targ	5	L2
j1	5	42	-160	0	Targ	5	L2
j1	5	43	-140	0	Targ	5	L2
j1	5	44	-120	0	Targ	5	L2
j1	5	45	-100	0	Targ	5	L2
j1	5	46	-80	0	Targ	5	L2
j1	5	47	-60	0	Targ	5	L2
j1	5	48	-40	0	Targ	5	L2
j1	5	49	-20	0	Targ	5	L2
j1	5	50	0	0	Targ	5	L2
j1	5	51	20	0	Targ	5	L2
j1	5	52	40	0	Targ	5	L2
j1	5	53	60	0	Targ	5	L2
j1	5	54	80	0	Targ	5	L2
j1	5	55	100	0	Targ	5	L2
j1	5	56	120	0	Targ	5	L2
j1	5	57	140	0	Targ	5	L2
j1	5	58	160	1	Targ	5	L2
j1	5	59	180	1	Targ	5	L2
j1	5	60	200	1	Targ	5	L2
j1	5	61	220	1	Targ	5	L2
j1	5	62	240	1	Targ	5	L2
j1	5	63	260	1	Targ	5	L2
j1	5	64	280	1	Targ	5	L2
j1	5	65	300	1	Targ	5	L2
j1	5	66	320	1	Targ	5	L2
j1	5	67	340	1	Targ	5	L2
j1	5	68	360	1	Targ	5	L2
j1	5	69	380	1	Targ	5	L2
j1	5	70	400	1	Targ	5	L2
j1	5	71	420	1	Targ	5	L2
j1	5	72	440	1	Targ	5	L2
j1	5	73	460	1	Targ	5	L2
j1	5	74	480	1	Targ	5	L2
j1	5	75	500	1	Targ	5	L2
j1	5	76	520	1	Targ	5	L2
j1	5	77	540	1	Targ	5	L2
j1	5	78	560	1	Targ	5	L2
j1	5	79	580	1	Targ	5	L2
j1	5	80	600	1	Targ	5	L2
j1	5	81	620	1	Targ	5	L2
j1	5	82	640	1	Targ	5	L2
j1	5	83	660	1	Targ	5	L2
j1	5	84	680	1	Targ	5	L2
j1	5	85	700	1	Targ	5	L2
j1	5	86	720	1	Targ	5	L2
j1	5	87	740	1	Targ	5	L2
j1	5	88	760	1	Targ	5	L2
j1	5	89	780	1	Targ	5	L2
j1	5	90	800	1	Targ	5	L2
j1	5	91	820	0	Targ	5	L2
j1	5	92	840	0	Targ	5	L2
j1	5	93	860	0	Targ	5	L2
j1	5	94	880	0	Targ	5	L2
j1	5	95	900	0	Targ	5	L2
j1	5	96	920	0	Targ	5	L2
j1	5	97	940	0	Targ	5	L2
j1	5	98	960	0	Targ	5	L2
j1	5	99	980	0	Targ	5	L2
j1	6	0	-1000	0	Eng	2	L2
j1	6	1	-980	0	Eng	2	L2
j1	6	2	-960	0	Eng	2	L2
j1	6	3	-940	0	Eng	2	L2
j1	6	4	-920	0	Eng	2	L2
j1	6	5	-900	0	Eng	2	L2
j1	6	6	-880	0	Eng	2	L2
j1	6	7	-860	0	Eng	2	L2
j1	6	8	-840	0	Eng	2	L2
j1	6	9	-820	0	Eng	2	L2
j1	6	10	-800	0	Eng	2	L2
j1	6	11	-780	0	Eng	2	L2
j1	6	12	-760	0	Eng	2	L2
j1	6	13	-740	0	Eng	2	L2
j1	6	14	-720	0	Eng	2	L2
j1	6	15	-700	0	Eng	2	L2
j1	6	16	-680	0	Eng	2	L2
j1	6	17	-660	0	Eng	2	L2
j1	6	18	-640	1	Eng	2	L2
j1	6	19	-620	1	Eng	2	L2
j1	6	20	-600	0	Eng	2	L2
j1	6	21	-580	0	Eng	2	L2
j1	6	22	-560	1	Eng	2	L2
j1	6	23	-540	1	Eng	2	L2
j1	6	24	-520	1	Eng	2	L2
j1	6	25	-500	1	Eng	2	L2
j1	6	26	-480	1	Eng	2	L2
j1	6	27	-460	1	Eng	2	L2
j1	6	28	-440	1	Eng	2	L2
j1	6	29	-420	1	Eng	2	L2
j1	6	30	-400	1	Eng	2	L2
j1	6	31	-380	1	Eng	2	L2
j1	6	32	-360	1	Eng	2	L2
j1	6	33	-340	1	Eng	2	L2
j1	6	34	-320	1	Eng	2	L2
j1	6	35	-300	1	Eng	2	L2
j1	6	36	-280	0	Eng	2	L2
j1	6	37	-260	0	Eng	2	L2
j1	6	38	-240	0	Eng	2	L2
j1	6	39	-220	0	Eng	2	L2
j1	6	40	-200	0	Eng	2	L2
j1	6	41	-180	0	Eng	2	L2
j1	6	42	-160	0	Eng	2	L2
j1	6	43	-140	0	Eng	2	L2
j1	6	44	-120	0	Eng	2	L2
j1	6	45	-100	0	Eng	2	L2
j1	6	46	-80	0	Eng	2	L2
j1	6	47	-60	0	Eng	2	L2
j1	6	48	-40	0	Eng	2	L2
j1	6	49	-20	0	Eng	2	L2
j1	6	50	0	0	Eng	2	L2
j1	6	51	20	0	Eng	2	L2
j1	6	52	40	0	Eng	2	L2
j1	6	53	60	0	Eng	2	L2
j1	6	54	80	0	Eng	2	L2
j1	6	55	100	0	Eng	2	L2
j1	6	56	120	0	Eng	2	L2
j1	6	57	140	0	Eng	2	L2
j1	6	58	160	0	Eng	2	L2
j1	6	59	180	0	Eng	2	L2
j1	6	60	200	0	Eng	2	L2
j1	6	61	220	0	Eng	2	L2
j1	6	62	240	0	Eng	2	L2
j1	6	63	260	0	Eng	2	L2
j1	6	64	280	0	Eng	2	L2
j1	6	65	300	0	Eng	2	L2
j1	6	66	320	0	Eng	2	L2
j1	6	67	340	0	Eng	2	L2
j1	6	68	360	0	Eng	2	L2
j1	6	69	380	0	Eng	2	L2
j1	6	70	400	0	Eng	2	L2
j1	6	71	420	0	Eng	2	L2
j1	6	72	440	0	Eng	2	L2
j1	6	73	460	0	Eng	2	L2
j1	6	74	480	0	Eng	2	L2
j1	6	75	500	0	Eng	2	L2
j1	6	76	520	0	Eng	2	L2
j1	6	77	540	0	Eng	2	L2
j1	6	78	560	0	Eng	2	L2
j1	6	79	580	0	Eng	2	L2
j1	6	80	600	0	Eng	2	L2
j1	6	81	620	0	Eng	2	L2
j1	6	82	640	0	Eng	2	L2
j1	6	83	660	0	Eng	2	L2
j1	6	84	680	0	Eng	2	L2
j1	6	85	700	0	Eng	2	L2
j1	6	86	720	0	Eng	2	L2
j1	6	87	740	0	Eng	2	L2
j1	6	88	760	0	Eng	2	L2
j1	6	89	780	0	Eng	2	L2
j1	6	90	800	0	Eng	2	L2
j1	6	91	820	0	Eng	2	L2
j1	6	92	840	0	Eng	2	L2
j1	6	93	860	0	Eng	2	L2
j1	6	94	880	0	Eng	2	L2
j1	6	95	900	0	Eng	2	L2
j1	6	96	920	0	Eng	2	L2
j1	6	97	940	0	Eng	2	L2
j1	6	98	960	0	Eng	2	L2
j1	6	99	980	0	Eng	2	L2
j1	8	0	-1000	0	Targ	1	L2
j1	8	1	-980	0	Targ	1	L2
j1	8	2	-960	0	Targ	1	L2
j1	8	3	-940	0	Targ	1	L2
j1	8	4	-920	0	Targ	1	L2
j1	8	5	-900	0	Targ	1	L2
j1	8	6	-880	0	Targ	1	L2
j1	8	7	-860	0	Targ	1	L2
j1	8	8	-840	0	Targ	1	L2
j1	8	9	-820	0	Targ	1	L2
j1	8	10	-800	0	Targ	1	L2
j1	8	11	-780	0	Targ	1	L2
j1	8	12	-760	0	Targ	1	L2
j1	8	13	-740	0	Targ	1	L2
j1	8	14	-720	0	Targ	1	L2
j1	8	15	-700	0	Targ	1	L2
j1	8	16	-680	0	Targ	1	L2
j1	8	17	-660	0	Targ	1	L2
j1	8	18	-640	0	Targ	1	L2
j1	8	19	-620	0	Targ	1	L2
j1	8	20	-600	0	Targ	1	L2
j1	8	21	-580	0	Targ	1	L2
j1	8	22	-560	0	Targ	1	L2
j1	8	23	-540	0	Targ	1	L2
j1	8	24	-520	0	Targ	1	L2
j1	8	25	-500	0	Targ	1	L2
j1	8	26	-480	0	Targ	1	L2
j1	8	27	-460	0	Targ	1	L2
j1	8	28	-440	0	Targ	1	L2
j1	8	29	-420	0	Targ	1	L2
j1	8	30	-400	0	Targ	1	L2
j1	8	31	-380	0	Targ	1	L2
j1	8	32	-360	0	Targ	1	L2
j1	8	33	-340	0	Targ	1	L2
j1	8	34	-320	0	Targ	1	L2
j1	8	35	-300	0	Targ	1	L2
j1	8	36	-280	0	Targ	1	L2
j1	8	37	-260	0	Targ	1	L2
j1	8	38	-240	0	Targ	1	L2
j1	8	39	-220	0	Targ	1	L2
j1	8	40	-200	0	Targ	1	L2
j1	8	41	-180	0	Targ	1	L2
j1	8	42	-160	0	Targ	1	L2
j1	8	43	-140	0	Targ	1	L2
j1	8	44	-120	0	Targ	1	L2
j1	8	45	-100	0	Targ	1	L2
j1	8	46	-80	0	Targ	1	L2
j1	8	47	-60	0	Targ	1	L2
j1	8	48	-40	0	Targ	1	L2
j1	8	49	-20	0	Targ	1	L2
j1	8	50	0	0	Targ	1	L2
j1	8	51	20	0	Targ	1	L2
j1	8	52	40	0	Targ	1	L2
j1	8	53	60	0	Targ	1	L2
j1	8	54	80	0	Targ	1	L2
j1	8	55	100	0	Targ	1	L2
j1	8	56	120	0	Targ	1	L2
j1	8	57	140	0	Targ	1	L2
j1	8	58	160	0	Targ	1	L2
j1	8	59	180	0	Targ	1	L2
j1	8	60	200	0	Targ	1	L2
j1	8	61	220	0	Targ	1	L2
j1	8	62	240	0	Targ	1	L2
j1	8	63	260	0	Targ	1	L2
j1	8	64	280	0	Targ	1	L2
j1	8	65	300	0	Targ	1	L2
j1	8	66	320	0	Targ	1	L2
j1	8	67	340	0	Targ	1	L2
j1	8	68	360	0	Targ	1	L2
j1	8	69	380	1	Targ	1	L2
j1	8	70	400	1	Targ	1	L2
j1	8	71	420	1	Targ	1	L2
j1	8	72	440	1	Targ	1	L2
j1	8	73	460	1	Targ	1	L2
j1	8	74	480	1	Targ	1	L2
j1	8	75	500	1	Targ	1	L2
j1	8	76	520	1	Targ	1	L2
j1	8	77	540	1	Targ	1	L2
j1	8	78	560	1	Targ	1	L2
j1	8	79	580	1	Targ	1	L2
j1	8	80	600	1	Targ	1	L2
j1	8	81	620	1	Targ	1	L2
j1	8	82	640	1	Targ	1	L2
j1	8	83	660	1	Targ	1	L2
j1	8	84	680	1	Targ	1	L2
j1	8	85	700	1	Targ	1	L2
j1	8	86	720	1	Targ	1	L2
j1	8	87	740	1	Targ	1	L2
j1	8	88	760	1	Targ	1	L2
j1	8	89	780	1	Targ	1	L2
j1	8	90	800	1	Targ	1	L2
j1	8	91	820	1	Targ	1	L2
j1	8	92	840	1	Targ	1	L2
j1	8	93	860	1	Targ	1	L2
j1	8	94	880	1	Targ	1	L2
j1	8	95	900	1	Targ	1	L2
j1	8	96	920	1	Targ	1	L2
j1	8	97	940	1	Targ	1	L2
j1	8	98	960	1	Targ	1	L2
j1	8	99	980	1	Targ	1	L2
j1	9	0	-1000	0	Jap	7	L2
j1	9	1	-980	0	Jap	7	L2
j1	9	2	-960	0	Jap	7	L2
j1	9	3	-940	0	Jap	7	L2
j1	9	4	-920	0	Jap	7	L2
j1	9	5	-900	0	Jap	7	L2
j1	9	6	-880	0	Jap	7	L2
j1	9	7	-860	0	Jap	7	L2
j1	9	8	-840	0	Jap	7	L2
j1	9	9	-820	0	Jap	7	L2
j1	9	10	-800	0	Jap	7	L2
j1	9	11	-780	0	Jap	7	L2
j1	9	12	-760	0	Jap	7	L2
j1	9	13	-740	0	Jap	7	L2
j1	9	14	-720	0	Jap	7	L2
j1	9	15	-700	0	Jap	7	L2
j1	9	16	-680	0	Jap	7	L2
j1	9	17	-660	0	Jap	7	L2
j1	9	18	-640	0	Jap	7	L2
j1	9	19	-620	0	Jap	7	L2
j1	9	20	-600	0	Jap	7	L2
j1	9	21	-580	0	Jap	7	L2
j1	9	22	-560	0	Jap	7	L2
j1	9	23	-540	0	Jap	7	L2
j1	9	24	-520	0	Jap	7	L2
j1	9	25	-500	0	Jap	7	L2
j1	9	26	-480	0	Jap	7	L2
j1	9	27	-460	0	Jap	7	L2
j1	9	28	-440	0	Jap	7	L2
j1	9	29	-420	0	Jap	7	L2
j1	9	30	-400	0	Jap	7	L2
j1	9	31	-380	0	Jap	7	L2
j1	9	32	-360	0	Jap	7	L2
j1	9	33	-340	0	Jap	7	L2
j1	9	34	-320	0	Jap	7	L2
j1	9	35	-300	0	Jap	7	L2
j1	9	36	-280	0	Jap	7	L2
j1	9	37	-260	0	Jap	7	L2
j1	9	38	-240	0	Jap	7	L2
j1	9	39	-220	0	Jap	7	L2
j1	9	40	-200	0	Jap	7	L2
j1	9	41	-180	0	Jap	7	L2
j1	9	42	-160	0	Jap	7	L2
j1	9	43	-140	0	Jap	7	L2
j1	9	44	-120	0	Jap	7	L2
j1	9	45	-100	0	Jap	7	L2
j1	9	46	-80	0	Jap	7	L2
j1	9	47	-60	0	Jap	7	L2
j1	9	48	-40	0	Jap	7	L2
j1	9	49	-20	0	Jap	7	L2
j1	9	50	0	0	Jap	7	L2
j1	9	51	20	0	Jap	7	L2
j1	9	52	40	0	Jap	7	L2
j1	9	53	60	0	Jap	7	L2
j1	9	54	80	0	Jap	7	L2
j1	9	55	100	0	Jap	7	L2
j1	9	56	120	0	Jap	7	L2
j1	9	57	140	0	Jap	7	L2
j1	9	58	160	0	Jap	7	L2
j1	9	59	180	0	Jap	7	L2
j1	9	60	200	0	Jap	7	L2
j1	9	61	220	0	Jap	7	L2
j1	9	62	240	0	Jap	7	L2
j1	9	63	260	0	Jap	7	L2
j1	9	64	280	0	Jap	7	L2
j1	9	65	300	0	Jap	7	L2
j1	9	66	320	0	Jap	7	L2
j1	9	67	340	0	Jap	7	L2
j1	9	68	360	0	Jap	7	L2
j1	9	69	380	0	Jap	7	L2
j1	9	70	400	0	Jap	7	L2
j1	9	71	420	0	Jap	7	L2
j1	9	72	440	0	Jap	7	L2
j1	9	73	460	0	Jap	7	L2
j1	9	74	480	0	Jap	7	L2
j1	9	75	500	0	Jap	7	L2
j1	9	76	520	0	Jap	7	L2
j1	9	77	540	0	Jap	7	L2
j1	9	78	560	0	Jap	7	L2
j1	9	79	580	0	Jap	7	L2
j1	9	80	600	0	Jap	7	L2
j1	9	81	620	0	Jap	7	L2
j1	9	82	640	0	Jap	7	L2
j1	9	83	660	0	Jap	7	L2
j1	9	84	680	0	Jap	7	L2
j1	9	85	700	0	Jap	7	L2
j1	9	86	720	0	Jap	7	L2
j1	9	87	740	0	Jap	7	L2
j1	9	88	760	0	Jap	7	L2
j1	9	89	780	0	Jap	7	L2
j1	9	90	800	0	Jap	7	L2
j1	9	91	820	0	Jap	7	L2
j1	9	92	840	0	Jap	7	L2
j1	9	93	860	0	Jap	7	L2
j1	9	94	880	0	Jap	7	L2
j1	9	95	900	0	Jap	7	L2
j1	9	96	920	0	Jap	7	L2
j1	9	97	940	0	Jap	7	L2
j1	9	98	960	0	Jap	7	L2
j1	9	99	980	0	Jap	7	L2
j1	10	0	-1000	0	Jap	3	L2
j1	10	1	-980	0	Jap	3	L2
j1	10	2	-960	0	Jap	3	L2
j1	10	3	-940	0	Jap	3	L2
j1	10	4	-920	0	Jap	3	L2
j1	10	5	-900	0	Jap	3	L2
j1	10	6	-880	0	Jap	3	L2
j1	10	7	-860	0	Jap	3	L2
j1	10	8	-840	0	Jap	3	L2
j1	10	9	-820	0	Jap	3	L2
j1	10	10	-800	0	Jap	3	L2
j1	10	11	-780	0	Jap	3	L2
j1	10	12	-760	0	Jap	3	L2
j1	10	13	-740	0	Jap	3	L2
j1	10	14	-720	0	Jap	3	L2
j1	10	15	-700	0	Jap	3	L2
j1	10	16	-680	0	Jap	3	L2
j1	10	17	-660	0	Jap	3	L2
j1	10	18	-640	0	Jap	3	L2
j1	10	19	-620	0	Jap	3	L2
j1	10	20	-600	0	Jap	3	L2
j1	10	21	-580	0	Jap	3	L2
j1	10	22	-560	0	Jap	3	L2
j1	10	23	-540	0	Jap	3	L2
j1	10	24	-520	0	Jap	3	L2
j1	10	25	-500	0	Jap	3	L2
j1	10	26	-480	0	Jap	3	L2
j1	10	27	-460	0	Jap	3	L2
j1	10	28	-440	0	Jap	3	L2
j1	10	29	-420	0	Jap	3	L2
j1	10	30	-400	0	Jap	3	L2
j1	10	31	-380	0	Jap	3	L2
j1	10	32	-360	0	Jap	3	L2
j1	10	33	-340	0	Jap	3	L2
j1	10	34	-320	0	Jap	3	L2
j1	10	35	-300	0	Jap	3	L2
j1	10	36	-280	1	Jap	3	L2
j1	10	37	-260	1	Jap	3	L2
j1	10	38	-240	1	Jap	3	L2
j1	10	39	-220	1	Jap	3	L2
j1	10	40	-200	1	Jap	3	L2
j1	10	41	-180	1	Jap	3	L2
j1	10	42	-160	1	Jap	3	L2
j1	10	43	-140	1	Jap	3	L2
j1	10	44	-120	1	Jap	3	L2
j1	10	45	-100	1	Jap	3	L2
j1	10	46	-80	1	Jap	3	L2
j1	10	47	-60	1	Jap	3	L2
j1	10	48	-40	1	Jap	3	L2
j1	10	49	-20	1	Jap	3	L2
j1	10	50	0	1	Jap	3	L2
j1	10	51	20	0	Jap	3	L2
j1	10	52	40	0	Jap	3	L2
j1	10	53	60	0	Jap	3	L2
j1	10	54	80	0	Jap	3	L2
j1	10	55	100	0	Jap	3	L2
j1	10	56	120	0	Jap	3	L2
j1	10	57	140	0	Jap	3	L2
j1	10	58	160	0	Jap	3	L2
j1	10	59	180	0	Jap	3	L2
j1	10	60	200	0	Jap	3	L2
j1	10	61	220	0	Jap	3	L2
j1	10	62	240	0	Jap	3	L2
j1	10	63	260	0	Jap	3	L2
j1	10	64	280	0	Jap	3	L2
j1	10	65	300	0	Jap	3	L2
j1	10	66	320	0	Jap	3	L2
j1	10	67	340	0	Jap	3	L2
j1	10	68	360	0	Jap	3	L2
j1	10	69	380	0	Jap	3	L2
j1	10	70	400	0	Jap	3	L2
j1	10	71	420	0	Jap	3	L2
j1	10	72	440	0	Jap	3	L2
j1	10	73	460	0	Jap	3	L2
j1	10	74	480	0	Jap	3	L2
j1	10	75	500	0	Jap	3	L2
j1	10	76	520	0	Jap	3	L2
j1	10	77	540	0	Jap	3	L2
j1	10	78	560	0	Jap	3	L2
j1	10	79	580	0	Jap	3	L2
j1	10	80	600	0	Jap	3	L2
j1	10	81	620	0	Jap	3	L2
j1	10	82	640	0	Jap	3	L2
j1	10	83	660	0	Jap	3	L2
j1	10	84	680	0	Jap	3	L2
j1	10	85	700	0	Jap	3	L2
j1	10	86	720	0	Jap	3	L2
j1	10	87	740	0	Jap	3	L2
j1	10	88	760	0	Jap	3	L2
j1	10	89	780	0	Jap	3	L2
j1	10	90	800	0	Jap	3	L2
j1	10	91	820	0	Jap	3	L2
j1	10	92	840	0	Jap	3	L2
j1	10	93	860	0	Jap	3	L2
j1	10	94	880	0	Jap	3	L2
j1	10	95	900	0	Jap	3	L2
j1	10	96	920	0	Jap	3	L2
j1	10	97	940	0	Jap	3	L2
j1	10	98	960	0	Jap	3	L2
j1	10	99	980	0	Jap	3	L2
j1	12	0	-1000	0	Unr	8	L2
j1	12	1	-980	0	Unr	8	L2
j1	12	2	-960	0	Unr	8	L2
j1	12	3	-940	0	Unr	8	L2
j1	12	4	-920	0	Unr	8	L2
j1	12	5	-900	0	Unr	8	L2
j1	12	6	-880	0	Unr	8	L2
j1	12	7	-860	0	Unr	8	L2
j1	12	8	-840	0	Unr	8	L2
j1	12	9	-820	0	Unr	8	L2
j1	12	10	-800	0	Unr	8	L2
j1	12	11	-780	0	Unr	8	L2
j1	12	12	-760	0	Unr	8	L2
j1	12	13	-740	0	Unr	8	L2
j1	12	14	-720	0	Unr	8	L2
j1	12	15	-700	0	Unr	8	L2
j1	12	16	-680	0	Unr	8	L2
j1	12	17	-660	0	Unr	8	L2
j1	12	18	-640	0	Unr	8	L2
j1	12	19	-620	0	Unr	8	L2
j1	12	20	-600	0	Unr	8	L2
j1	12	21	-580	0	Unr	8	L2
j1	12	22	-560	0	Unr	8	L2
j1	12	23	-540	0	Unr	8	L2
j1	12	24	-520	0	Unr	8	L2
j1	12	25	-500	0	Unr	8	L2
j1	12	26	-480	0	Unr	8	L2
j1	12	27	-460	0	Unr	8	L2
j1	12	28	-440	0	Unr	8	L2
j1	12	29	-420	0	Unr	8	L2
j1	12	30	-400	0	Unr	8	L2
j1	12	31	-380	0	Unr	8	L2
j1	12	32	-360	0	Unr	8	L2
j1	12	33	-340	0	Unr	8	L2
j1	12	34	-320	0	Unr	8	L2
j1	12	35	-300	0	Unr	8	L2
j1	12	36	-280	0	Unr	8	L2
j1	12	37	-260	0	Unr	8	L2
j1	12	38	-240	0	Unr	8	L2
j1	12	39	-220	0	Unr	8	L2
j1	12	40	-200	0	Unr	8	L2
j1	12	41	-180	0	Unr	8	L2
j1	12	42	-160	0	Unr	8	L2
j1	12	43	-140	0	Unr	8	L2
j1	12	44	-120	0	Unr	8	L2
j1	12	45	-100	0	Unr	8	L2
j1	12	46	-80	0	Unr	8	L2
j1	12	47	-60	0	Unr	8	L2
j1	12	48	-40	0	Unr	8	L2
j1	12	49	-20	0	Unr	8	L2
j1	12	50	0	0	Unr	8	L2
j1	12	51	20	0	Unr	8	L2
j1	12	52	40	0	Unr	8	L2
j1	12	53	60	0	Unr	8	L2
j1	12	54	80	0	Unr	8	L2
j1	12	55	100	0	Unr	8	L2
j1	12	56	120	0	Unr	8	L2
j1	12	57	140	0	Unr	8	L2
j1	12	58	160	0	Unr	8	L2
j1	12	59	180	0	Unr	8	L2
j1	12	60	200	0	Unr	8	L2
j1	12	61	220	0	Unr	8	L2
j1	12	62	240	0	Unr	8	L2
j1	12	63	260	0	Unr	8	L2
j1	12	64	280	0	Unr	8	L2
j1	12	65	300	0	Unr	8	L2
j1	12	66	320	0	Unr	8	L2
j1	12	67	340	0	Unr	8	L2
j1	12	68	360	0	Unr	8	L2
j1	12	69	380	0	Unr	8	L2
j1	12	70	400	0	Unr	8	L2
j1	12	71	420	0	Unr	8	L2
j1	12	72	440	0	Unr	8	L2
j1	12	73	460	0	Unr	8	L2
j1	12	74	480	0	Unr	8	L2
j1	12	75	500	0	Unr	8	L2
j1	12	76	520	0	Unr	8	L2
j1	12	77	540	0	Unr	8	L2
j1	12	78	560	0	Unr	8	L2
j1	12	79	580	0	Unr	8	L2
j1	12	80	600	0	Unr	8	L2
j1	12	81	620	0	Unr	8	L2
j1	12	82	640	0	Unr	8	L2
j1	12	83	660	0	Unr	8	L2
j1	12	84	680	0	Unr	8	L2
j1	12	85	700	0	Unr	8	L2
j1	12	86	720	0	Unr	8	L2
j1	12	87	740	0	Unr	8	L2
j1	12	88	760	0	Unr	8	L2
j1	12	89	780	0	Unr	8	L2
j1	12	90	800	0	Unr	8	L2
j1	12	91	820	0	Unr	8	L2
j1	12	92	840	0	Unr	8	L2
j1	12	93	860	0	Unr	8	L2
j1	12	94	880	0	Unr	8	L2
j1	12	95	900	0	Unr	8	L2
j1	12	96	920	0	Unr	8	L2
j1	12	97	940	0	Unr	8	L2
j1	12	98	960	0	Unr	8	L2
j1	12	99	980	0	Unr	8	L2
j1	15	0	-1000	0	Eng	6	L2
j1	15	1	-980	0	Eng	6	L2
j1	15	2	-960	0	Eng	6	L2
j1	15	3	-940	0	Eng	6	L2
j1	15	4	-920	0	Eng	6	L2
j1	15	5	-900	0	Eng	6	L2
j1	15	6	-880	0	Eng	6	L2
j1	15	7	-860	0	Eng	6	L2
j1	15	8	-840	0	Eng	6	L2
j1	15	9	-820	0	Eng	6	L2
j1	15	10	-800	0	Eng	6	L2
j1	15	11	-780	0	Eng	6	L2
j1	15	12	-760	0	Eng	6	L2
j1	15	13	-740	0	Eng	6	L2
j1	15	14	-720	0	Eng	6	L2
j1	15	15	-700	0	Eng	6	L2
j1	15	16	-680	0	Eng	6	L2
j1	15	17	-660	0	Eng	6	L2
j1	15	18	-640	0	Eng	6	L2
j1	15	19	-620	0	Eng	6	L2
j1	15	20	-600	0	Eng	6	L2
j1	15	21	-580	0	Eng	6	L2
j1	15	22	-560	0	Eng	6	L2
j1	15	23	-540	0	Eng	6	L2
j1	15	24	-520	0	Eng	6	L2
j1	15	25	-500	0	Eng	6	L2
j1	15	26	-480	0	Eng	6	L2
j1	15	27	-460	0	Eng	6	L2
j1	15	28	-440	0	Eng	6	L2
j1	15	29	-420	0	Eng	6	L2
j1	15	30	-400	0	Eng	6	L2
j1	15	31	-380	0	Eng	6	L2
j1	15	32	-360	0	Eng	6	L2
j1	15	33	-340	1	Eng	6	L2
j1	15	34	-320	1	Eng	6	L2
j1	15	35	-300	1	Eng	6	L2
j1	15	36	-280	1	Eng	6	L2
j1	15	37	-260	1	Eng	6	L2
j1	15	38	-240	1	Eng	6	L2
j1	15	39	-220	1	Eng	6	L2
j1	15	40	-200	1	Eng	6	L2
j1	15	41	-180	1	Eng	6	L2
j1	15	42	-160	1	Eng	6	L2
j1	15	43	-140	1	Eng	6	L2
j1	15	44	-120	1	Eng	6	L2
j1	15	45	-100	1	Eng	6	L2
j1	15	46	-80	1	Eng	6	L2
j1	15	47	-60	1	Eng	6	L2
j1	15	48	-40	1	Eng	6	L2
j1	15	49	-20	1	Eng	6	L2
j1	15	50	0	1	Eng	6	L2
j1	15	51	20	1	Eng	6	L2
j1	15	52	40	1	Eng	6	L2
j1	15	53	60	1	Eng	6	L2
j1	15	54	80	1	Eng	6	L2
j1	15	55	100	1	Eng	6	L2
j1	15	56	120	1	Eng	6	L2
j1	15	57	140	1	Eng	6	L2
j1	15	58	160	1	Eng	6	L2
j1	15	59	180	0	Eng	6	L2
j1	15	60	200	0	Eng	6	L2
j1	15	61	220	0	Eng	6	L2
j1	15	62	240	0	Eng	6	L2
j1	15	63	260	0	Eng	6	L2
j1	15	64	280	0	Eng	6	L2
j1	15	65	300	0	Eng	6	L2
j1	15	66	320	0	Eng	6	L2
j1	15	67	340	0	Eng	6	L2
j1	15	68	360	0	Eng	6	L2
j1	15	69	380	0	Eng	6	L2
j1	15	70	400	0	Eng	6	L2
j1	15	71	420	0	Eng	6	L2
j1	15	72	440	0	Eng	6	L2
j1	15	73	460	0	Eng	6	L2
j1	15	74	480	0	Eng	6	L2
j1	15	75	500	0	Eng	6	L2
j1	15	76	520	0	Eng	6	L2
j1	15	77	540	0	Eng	6	L2
j1	15	78	560	0	Eng	6	L2
j1	15	79	580	0	Eng	6	L2
